race,id,county_fips,party,votes,county_total_votes,county_vote_percent
President,02934,02934,ALI,6.0,10723.0,0.0005595449034785042
President,02935,02935,DEM,5008.0,10097.0,0.49598890759631575
President,02935,02935,REP,4767.0,10097.0,0.47212043181142915
President,02935,02935,LIB,169.0,10097.0,0.016737644845003466
President,02935,02935,GRN,95.0,10097.0,0.009408735267901357
President,02935,02935,CST,35.0,10097.0,0.003466376151332079
President,02935,02935,IND,17.0,10097.0,0.0016836684163612954
President,02935,02935,ALI,6.0,10097.0,0.0005942359116569278
President,02936,02936,REP,5111.0,9284.0,0.5505170185264971
President,02936,02936,DEM,3792.0,9284.0,0.40844463593278757
President,02936,02936,LIB,244.0,9284.0,0.026281775096940973
President,02936,02936,GRN,79.0,9284.0,0.008509263248599741
President,02936,02936,CST,30.0,9284.0,0.003231365790607497
President,02936,02936,IND,20.0,9284.0,0.002154243860404998
President,02936,02936,ALI,8.0,9284.0,0.0008616975441619991
President,02937,02937,REP,1492.0,3123.0,0.4777457572846622
President,02937,02937,DEM,1486.0,3123.0,0.47582452769772654
President,02937,02937,LIB,45.0,3123.0,0.01440922190201729
President,02937,02937,CST,37.0,3123.0,0.011847582452769772
President,02937,02937,GRN,37.0,3123.0,0.011847582452769772
President,02937,02937,IND,14.0,3123.0,0.004482869036183158
President,02937,02937,ALI,12.0,3123.0,0.0038424591738712775
President,02938,02938,DEM,3065.0,5054.0,0.6064503363672339
President,02938,02938,REP,1646.0,5054.0,0.3256826276216858
President,02938,02938,GRN,109.0,5054.0,0.021567075583696083
President,02938,02938,LIB,99.0,5054.0,0.01958844479620103
President,02938,02938,IND,58.0,5054.0,0.01147605856747131
President,02938,02938,CST,51.0,5054.0,0.010091017016224772
President,02938,02938,ALI,26.0,5054.0,0.0051444400474871385
President,02939,02939,DEM,3379.0,5476.0,0.6170562454346238
President,02939,02939,REP,1748.0,5476.0,0.31921110299488675
President,02939,02939,LIB,115.0,5476.0,0.02100073046018992
President,02939,02939,GRN,95.0,5476.0,0.01734842951059167
President,02939,02939,CST,75.0,5476.0,0.013696128560993425
President,02939,02939,IND,44.0,5476.0,0.008035062089116142
President,02939,02939,ALI,20.0,5476.0,0.003652300949598247
President,02903,02903,REP,6028.0,8302.0,0.7260900987713804
President,02903,02903,DEM,1879.0,8302.0,0.2263310045772103
President,02903,02903,LIB,307.0,8302.0,0.036979041194892794
President,02903,02903,GRN,42.0,8302.0,0.00505902192242833
President,02903,02903,CST,26.0,8302.0,0.0031317754757889667
President,02903,02903,IND,13.0,8302.0,0.0015658877378944833
President,02903,02903,ALI,7.0,8302.0,0.0008431703204047217
President,02940,02940,DEM,1951.0,3923.0,0.4973234769309202
President,02940,02940,REP,1708.0,3923.0,0.43538108590364516
President,02940,02940,LIB,84.0,3923.0,0.021412184552638287
President,02940,02940,GRN,74.0,3923.0,0.01886311496303849
President,02940,02940,CST,43.0,3923.0,0.010960999235279123
President,02940,02940,IND,39.0,3923.0,0.009941371399439205
President,02940,02940,ALI,24.0,3923.0,0.006117767015039511
President,02904,02904,DEM,5769.0,10893.0,0.5296061690994216
President,02904,02904,REP,4660.0,10893.0,0.4277976682273019
President,02904,02904,LIB,313.0,10893.0,0.0287340493895162
President,02904,02904,GRN,92.0,10893.0,0.008445790874873772
President,02904,02904,IND,28.0,10893.0,0.0025704580923528873
President,02904,02904,CST,27.0,10893.0,0.0024786560176259984
President,02904,02904,ALI,4.0,10893.0,0.00036720829890755534
President,02905,02905,DEM,4135.0,8538.0,0.48430545795268215
President,02905,02905,REP,4040.0,8538.0,0.47317873038182245
President,02905,02905,LIB,251.0,8538.0,0.029397985476692434
President,02905,02905,GRN,68.0,8538.0,0.007964394471773249
President,02905,02905,CST,20.0,8538.0,0.0023424689622862497
President,02905,02905,IND,16.0,8538.0,0.0018739751698289998
President,02905,02905,ALI,8.0,8538.0,0.0009369875849144999
President,02906,02906,REP,5695.0,9331.0,0.6103311542171257
President,02906,02906,DEM,3224.0,9331.0,0.34551495016611294
President,02906,02906,LIB,260.0,9331.0,0.02786410888436395
President,02906,02906,GRN,82.0,9331.0,0.008787911263530169
President,02906,02906,CST,33.0,9331.0,0.0035365984353231167
President,02906,02906,IND,31.0,9331.0,0.0033222591362126247
President,02906,02906,ALI,6.0,9331.0,0.0006430178973314757
President,02907,02907,REP,6860.0,9402.0,0.7296319931929377
President,02907,02907,DEM,2173.0,9402.0,0.2311210380770049
President,02907,02907,LIB,266.0,9402.0,0.028291852797277174
President,02907,02907,GRN,50.0,9402.0,0.005318017443097213
President,02907,02907,CST,35.0,9402.0,0.0037226122101680493
President,02907,02907,IND,13.0,9402.0,0.0013826845352052754
President,02907,02907,ALI,5.0,9402.0,0.0005318017443097213
President,02908,02908,REP,7446.0,9710.0,0.7668383110195675
President,02908,02908,DEM,1931.0,9710.0,0.19886714727085478
President,02908,02908,LIB,235.0,9710.0,0.02420185375901133
President,02908,02908,GRN,48.0,9710.0,0.004943357363542739
President,02908,02908,CST,27.0,9710.0,0.002780638516992791
President,02908,02908,IND,17.0,9710.0,0.0017507723995880534
President,02908,02908,ALI,6.0,9710.0,0.0006179196704428424
President,02909,02909,REP,7696.0,10866.0,0.7082643106939076
President,02909,02909,DEM,2738.0,10866.0,0.25197864899687095
President,02909,02909,LIB,297.0,10866.0,0.027332965212589728
President,02909,02909,GRN,77.0,10866.0,0.007086324314375115
President,02909,02909,CST,38.0,10866.0,0.0034971470642370696
President,02909,02909,IND,16.0,10866.0,0.0014724829744156083
President,02909,02909,ALI,4.0,10866.0,0.0003681207436039021
President,04017,04017,REP,27657.0,51767.0,0.534259277145672
President,04017,04017,DEM,23383.0,51767.0,0.45169702706357334
President,04017,04017,LIB,727.0,51767.0,0.014043695790754727
President,04019,04019,DEM,304981.0,520397.0,0.5860544930120658
President,04019,04019,REP,207758.0,520397.0,0.39922981877297525
President,04019,04019,LIB,7658.0,520397.0,0.014715688214958963
President,04021,04021,REP,107077.0,185525.0,0.5771567174235278
President,04021,04021,DEM,75106.0,185525.0,0.4048295377981404
President,04021,04021,LIB,2791.0,185525.0,0.015043794636841397
President,04021,04021,WRI,551.0,185525.0,0.0029699501414903653
President,04023,04023,DEM,13138.0,19556.0,0.6718142769482511
President,04023,04023,REP,6194.0,19556.0,0.3167314379218654
President,04023,04023,LIB,224.0,19556.0,0.011454285129883411
President,04025,04025,REP,91527.0,143221.0,0.6390613108412873
President,04025,04025,DEM,49602.0,143221.0,0.3463318926693711
President,04025,04025,LIB,2092.0,143221.0,0.014606796489341647
President,04027,04027,REP,36534.0,69881.0,0.5228030509008171
President,04027,04027,DEM,32210.0,69881.0,0.4609264320773887
President,04027,04027,LIB,1137.0,69881.0,0.016270517021794193
President,04001,04001,DEM,23293.0,35172.0,0.6622597520755146
President,04001,04001,REP,11442.0,35172.0,0.3253155919481406
President,04001,04001,LIB,437.0,35172.0,0.012424655976344819
President,04003,04003,REP,35557.0,60442.0,0.5882829820323616
President,04003,04003,DEM,23732.0,60442.0,0.3926408788590715
President,04003,04003,LIB,1153.0,60442.0,0.01907613910856689
President,04005,04005,DEM,44698.0,73272.0,0.6100283873785348
President,04005,04005,REP,27052.0,73272.0,0.3691996942897696
President,04005,04005,LIB,1522.0,73272.0,0.0207719183316956
President,04007,04007,REP,18377.0,27662.0,0.6643409731761984
President,04007,04007,DEM,8943.0,27662.0,0.3232954956257682
President,04007,04007,LIB,342.0,27662.0,0.012363531198033403
President,04009,04009,REP,10749.0,14995.0,0.7168389463154384
President,04009,04009,DEM,4034.0,14995.0,0.2690230076692231
President,04009,04009,LIB,212.0,14995.0,0.014138046015338445
President,04011,04011,REP,2433.0,3685.0,0.6602442333785618
President,04011,04011,DEM,1182.0,3685.0,0.32075983717774764
President,04011,04011,LIB,70.0,3685.0,0.018995929443690638
President,04012,04012,REP,5129.0,7458.0,0.6877178868329311
President,04012,04012,DEM,2236.0,7458.0,0.2998122821131671
President,04012,04012,LIB,93.0,7458.0,0.01246983105390185
President,04013,04013,DEM,1040774.0,2068144.0,0.5032405867289705
President,04013,04013,REP,995665.0,2068144.0,0.4814292428380229
President,04013,04013,LIB,31705.0,2068144.0,0.0153301704330066
President,04015,04015,REP,78535.0,104668.0,0.750324836626285
President,04015,04015,DEM,24831.0,104668.0,0.2372358313906829
President,04015,04015,LIB,1302.0,104668.0,0.012439331983032063
President,05019,05019,REP,4616.0,8395.0,0.5498511018463371
President,05019,05019,DEM,3438.0,8395.0,0.4095294818344253
President,05019,05019,LIB,79.0,8395.0,0.009410363311494937
President,05019,05019,PRO,66.0,8395.0,0.007861822513400833
President,05019,05019,GRN,48.0,8395.0,0.0057176891006551515
President,05019,05019,IND,37.0,8395.0,0.004407385348421679
President,05019,05019,CST,29.0,8395.0,0.0034544371649791543
President,05019,05019,ASP,24.0,8395.0,0.0028588445503275758
President,05019,05019,ALI,13.0,8395.0,0.0015485407980941036
President,05019,05019,IND,12.0,8395.0,0.0014294222751637879
President,05019,05019,PSL,12.0,8395.0,0.0014294222751637879
President,05019,05019,LLP,11.0,8395.0,0.0013103037522334722
President,05019,05019,IND,10.0,8395.0,0.0011911852293031567
President,05021,05021,REP,4086.0,5183.0,0.78834651746093
President,05021,05021,DEM,962.0,5183.0,0.1856067914335327
President,05021,05021,LIB,53.0,5183.0,0.010225737989581324
President,05021,05021,CST,19.0,5183.0,0.0036658306000385875
President,05021,05021,PRO,13.0,5183.0,0.0025081998842369285
President,05021,05021,GRN,11.0,5183.0,0.0021223229789697085
President,05021,05021,IND,11.0,5183.0,0.0021223229789697085
President,05021,05021,IND,9.0,5183.0,0.001736446073702489
President,05021,05021,LLP,8.0,5183.0,0.001543507621068879
President,05021,05021,IND,4.0,5183.0,0.0007717538105344395
President,05021,05021,ASP,3.0,5183.0,0.0005788153579008296
President,05021,05021,PSL,3.0,5183.0,0.0005788153579008296
President,05021,05021,ALI,1.0,5183.0,0.00019293845263360988
President,05023,05023,REP,10328.0,12680.0,0.8145110410094637
President,05023,05023,DEM,1988.0,12680.0,0.15678233438485806
President,05023,05023,LIB,105.0,12680.0,0.008280757097791799
President,05023,05023,PRO,74.0,12680.0,0.00583596214511041
President,05023,05023,CST,57.0,12680.0,0.0044952681388012615
President,05023,05023,IND,29.0,12680.0,0.0022870662460567825
President,05023,05023,ASP,26.0,12680.0,0.002050473186119874
President,05023,05023,IND,25.0,12680.0,0.001971608832807571
President,05023,05023,LLP,19.0,12680.0,0.001498422712933754
President,05023,05023,GRN,10.0,12680.0,0.0007886435331230284
President,05023,05023,IND,10.0,12680.0,0.0007886435331230284
President,05023,05023,ALI,7.0,12680.0,0.0005520504731861198
President,05023,05023,PSL,2.0,12680.0,0.0001577287066246057
President,05025,05025,REP,2867.0,3600.0,0.7963888888888889
President,05025,05025,DEM,651.0,3600.0,0.18083333333333335
President,05025,05025,LIB,27.0,3600.0,0.0075
President,05025,05025,IND,11.0,3600.0,0.0030555555555555557
President,05025,05025,PRO,8.0,3600.0,0.0022222222222222222
President,05025,05025,GRN,8.0,3600.0,0.0022222222222222222
President,05025,05025,LLP,8.0,3600.0,0.0022222222222222222
President,05025,05025,CST,5.0,3600.0,0.001388888888888889
President,05025,05025,ALI,5.0,3600.0,0.001388888888888889
President,05025,05025,IND,5.0,3600.0,0.001388888888888889
President,05025,05025,ASP,2.0,3600.0,0.0005555555555555556
President,05025,05025,IND,2.0,3600.0,0.0005555555555555556
President,05025,05025,PSL,1.0,3600.0,0.0002777777777777778
President,05027,05027,REP,5500.0,8616.0,0.638347260909935
President,05027,05027,DEM,2814.0,8616.0,0.3266016713091922
President,05027,05027,GRN,71.0,8616.0,0.008240482822655524
President,05027,05027,LIB,53.0,8616.0,0.006151346332404828
President,05027,05027,CST,47.0,8616.0,0.0054549675023212625
President,05027,05027,ALI,27.0,8616.0,0.0031337047353760445
President,05027,05027,PRO,26.0,8616.0,0.0030176415970287838
President,05027,05027,IND,19.0,8616.0,0.0022051996285979572
President,05027,05027,ASP,17.0,8616.0,0.0019730733519034353
President,05027,05027,PSL,12.0,8616.0,0.001392757660167131
President,05027,05027,IND,11.0,8616.0,0.00127669452181987
President,05027,05027,LLP,10.0,8616.0,0.001160631383472609
President,05027,05027,IND,9.0,8616.0,0.0010445682451253482
President,05029,05029,REP,5694.0,8685.0,0.6556131260794473
President,05029,05029,DEM,2615.0,8685.0,0.30109383995394357
President,05029,05029,PRO,88.0,8685.0,0.010132412204951065
President,05029,05029,LIB,78.0,8685.0,0.008981001727115717
President,05029,05029,LLP,49.0,8685.0,0.0056419113413932066
President,05029,05029,ALI,34.0,8685.0,0.003914795624640185
President,05029,05029,IND,31.0,8685.0,0.0035693724812895797
President,05029,05029,IND,23.0,8685.0,0.0026482440990213013
President,05029,05029,CST,22.0,8685.0,0.0025331030512377663
President,05029,05029,IND,20.0,8685.0,0.002302820955670697
President,05029,05029,GRN,18.0,8685.0,0.002072538860103627
President,05029,05029,ASP,8.0,8685.0,0.0009211283822682787
President,05029,05029,PSL,5.0,8685.0,0.0005757052389176742
President,05031,05031,REP,25558.0,38511.0,0.6636545402612241
President,05031,05031,DEM,11921.0,38511.0,0.30954792137311415
President,05031,05031,LIB,440.0,38511.0,0.011425307055127107
President,05031,05031,IND,157.0,38511.0,0.004076757290124899
President,05031,05031,GRN,121.0,38511.0,0.003141959440159954
President,05031,05031,CST,71.0,38511.0,0.0018436290929864194
President,05031,05031,ASP,64.0,38511.0,0.0016618628443821246
President,05031,05031,IND,43.0,38511.0,0.00111656409856924
President,05031,05031,PRO,40.0,38511.0,0.001038664277738828
President,05031,05031,PSL,40.0,38511.0,0.001038664277738828
President,05031,05031,IND,28.0,38511.0,0.0007270649944171795
President,05031,05031,ALI,17.0,38511.0,0.00044143231803900183
President,05031,05031,LLP,11.0,38511.0,0.00028563267637817766
President,05033,05033,REP,18607.0,24091.0,0.7723631231580258
President,05033,05033,DEM,4959.0,24091.0,0.20584450624714623
President,05033,05033,LIB,274.0,24091.0,0.011373541986634013
President,05033,05033,IND,49.0,24091.0,0.002033954588850608
President,05033,05033,PRO,39.0,24091.0,0.00161886181561579
President,05033,05033,GRN,35.0,24091.0,0.0014528247063218629
President,05033,05033,IND,29.0,24091.0,0.0012037690423809721
President,05033,05033,ALI,26.0,24091.0,0.0010792412104105268
President,05033,05033,CST,22.0,24091.0,0.0009132041011165996
President,05033,05033,IND,22.0,24091.0,0.0009132041011165996
President,05033,05033,LLP,12.0,24091.0,0.0004981113278817816
President,05033,05033,ASP,9.0,24091.0,0.00037358349591133617
President,05033,05033,PSL,8.0,24091.0,0.0003320742185878544
President,05035,05035,DEM,8325.0,16086.0,0.5175307720999627
President,05035,05035,REP,7244.0,16086.0,0.4503294790501057
President,05035,05035,IND,127.0,16086.0,0.007895064030834266
President,05035,05035,LIB,112.0,16086.0,0.006962576153176675
President,05035,05035,IND,63.0,16086.0,0.0039164490861618795
President,05035,05035,PRO,44.0,16086.0,0.0027352977744622654
President,05035,05035,ALI,35.0,16086.0,0.002175805047867711
President,05035,05035,GRN,29.0,16086.0,0.0018028098968046748
President,05035,05035,CST,25.0,16086.0,0.0015541464627626509
President,05035,05035,ASP,24.0,16086.0,0.0014919806042521448
President,05035,05035,PSL,21.0,16086.0,0.0013054830287206266
President,05035,05035,LLP,19.0,16086.0,0.0011811513116996145
President,05035,05035,IND,18.0,16086.0,0.0011189854531891085
President,05037,05037,REP,4946.0,6942.0,0.7124747911264765
President,05037,05037,DEM,1772.0,6942.0,0.25525785076346874
President,05037,05037,LIB,48.0,6942.0,0.006914433880726016
President,05037,05037,LLP,43.0,6942.0,0.006194180351483722
President,05037,05037,IND,37.0,6942.0,0.005329876116392971
President,05037,05037,PRO,30.0,6942.0,0.00432152117545376
President,05037,05037,IND,21.0,6942.0,0.003025064822817632
President,05037,05037,CST,14.0,6942.0,0.002016709881878421
President,05037,05037,ASP,9.0,6942.0,0.0012964563526361278
President,05037,05037,GRN,8.0,6942.0,0.0011524056467876692
President,05037,05037,IND,5.0,6942.0,0.0007202535292422932
President,05037,05037,PSL,5.0,6942.0,0.0007202535292422932
President,05037,05037,ALI,4.0,6942.0,0.0005762028233938346
President,05001,05001,REP,4304.0,6292.0,0.684043229497775
President,05001,05001,DEM,1818.0,6292.0,0.28893833439287986
President,05001,05001,LIB,46.0,6292.0,0.007310870947234584
President,05001,05001,PSL,23.0,6292.0,0.003655435473617292
President,05001,05001,PRO,22.0,6292.0,0.0034965034965034965
President,05001,05001,IND,19.0,6292.0,0.0030197075651621106
President,05001,05001,GRN,16.0,6292.0,0.0025429116338207248
President,05001,05001,IND,13.0,6292.0,0.002066115702479339
President,05001,05001,CST,9.0,6292.0,0.0014303877940241576
President,05001,05001,ASP,7.0,6292.0,0.0011125238397965672
President,05001,05001,ALI,7.0,6292.0,0.0011125238397965672
President,05001,05001,LLP,4.0,6292.0,0.0006357279084551812
President,05001,05001,IND,4.0,6292.0,0.0006357279084551812
President,05039,05039,REP,1573.0,2649.0,0.5938089845224613
President,05039,05039,DEM,963.0,2649.0,0.3635334088335221
President,05039,05039,IND,19.0,2649.0,0.007172517931294828
President,05039,05039,IND,18.0,2649.0,0.006795016987542469
President,05039,05039,LLP,17.0,2649.0,0.006417516043790109
President,05039,05039,LIB,14.0,2649.0,0.005285013212533031
President,05039,05039,CST,9.0,2649.0,0.0033975084937712344
President,05039,05039,PSL,9.0,2649.0,0.0033975084937712344
President,05039,05039,PRO,8.0,2649.0,0.003020007550018875
President,05039,05039,IND,8.0,2649.0,0.003020007550018875
President,05039,05039,ALI,5.0,2649.0,0.001887504718761797
President,05039,05039,ASP,3.0,2649.0,0.0011325028312570782
